paper_id,section,question,answer
1005,Section 7: Conclusions,What edge captures input relationships?,wasDerivedFrom
1005,Section 7: Conclusions,What edge allows agents to state that two objects are the same?,stands-for
1005,Section 7: Conclusions,What is the right way to integrate provenance systems?,layering
1005,Section 7: Conclusions,What is powerful enough to express the additional requirements for interoperability?,DPAPI
1005,Section 7: Conclusions,What edge allows agents to state that two objects are the same?,standsfor
1006,Title,What is the title of the paper?,Detecting Malware Domains at the Upper DNS Hierarchy
1006,Abstract:,What is the name of the new detection system?,Kopis
1006,Abstract:,What did Kopis uncover?,DDoS botnet
1006,Abstract:,How long did it take to test Kopis?,eight months
1006,Abstract:,What was the previous DNS reputation system that rely on monitoring traffic from local recursive DNS servers?,Exposure
1006,Section 1: Introduction,What should the detection system have in regards to DNS request and response messages related to large DNS zones?,global visibility
1006,Section 1: Introduction,What type of data is often difficult to accumulate and is fragile?,reputation
1006,Section 1: Introduction,What IP address space is becoming more expansive in the near future?,IPv6
1006,Section 5: Evaluation,What do we report the results of in this section?,our evaluation
1006,Section 5: Evaluation,What did Kopis discover that was based in China?,DDoS botnet
1006,Section 5: Evaluation,What are the results of Kopis for authoritative NS- and TLD-level deployments?,detection accuracy
1006,Section 5.1: Datasets,What is easy for us to identify for the A-type of DNS query traffic?,IP addresses
1006,Section 5.1: Datasets,How long did we obtain data for the TLD?,52 days
1006,Section 5.1: Datasets,"What did the data reduction process use to reduce the daily observations to a daily average of 12,583,723 unique query tuples?",query tuples
1006,Section 5.1: Datasets,How many unique query tuples did the data reduction process reduce the daily observations to?,"12,583,723"
1006,Section 5.1: Datasets,What was the country code top level domain?,.ca
1006,Section 5.1: Datasets,How long was the sample monitoring period?,107 days
1006,Section 5.2: Obtaining the Ground Truth,What is an example of a publicly available service?,Malwaredomains
1006,Section 5.2: Obtaining the Ground Truth,What type of database were all query tuples derived from DNS authorities indexed in?,relational
1006,Section 5.2: Obtaining the Ground Truth,"Why did we miss traffic from 3 days in January, 9 days in March and 6 days in June 2010?",monitoring problems
1006,Section 5.2: Obtaining the Ground Truth,What did Team CYMRU use to map each observed IP address to the related CIDR and country code?,IP-to-ASN mapping
1006,Section 5.2: Obtaining the Ground Truth,What TLD did we collect more than eight months of DNS traffic from?,.ca
1006,Section 5.3: Model Selection,Where do we see the detection results from four different observation windows?,In
1006,Section 5.3: Model Selection,How long was the observation window of the RF classifier in the Kopis model used to determine the best detection results for the RF classifier?,five days
1006,Section 5.3: Model Selection,What was the F P rate of the RF classifier?,0.3%
1006,Section 5.3: Model Selection,What is important to select in order to build a detector based on the statistical profiles of resolution patterns of legitimate and malwarerelated domains?,appropriate model
1006,Section 5.3: Model Selection,How many times were the ROCs computed using cross validation in the Kopis algorithm?,10-fold
1006,Section 5.4: Overall Detection Performance,"What were the average, minimum and maximum F P rates for the RF?",0.5%
1006,Section 5.4: Overall Detection Performance,How many datasets were used in the longterm experiment?,150
1006,Section 5.5: New and Previously Unclassified Domains,How long did it take to train Kopis?,three weeks
1006,Section 5.5: New and Previously Unclassified Domains,"How many malware-related unique, deduplicated domain names were excluded from the training datasets?","4,792"
1006,Section 5.5: New and Previously Unclassified Domains,What was the real-world value of Kopis?,and
1006,Section 5.5: New and Previously Unclassified Domains,How long did it take to train Kopis?,one month
1006,Section 5.5: New and Previously Unclassified Domains,How long was the testing period for Kopis?,21 days
1006,Section 5.5: New and Previously Unclassified Domains,What classifier was used to classify domains in the evaluation dataset?,Random Forest
1006,Section 5.5: New and Previously Unclassified Domains,What was the detection threshold  set to?,0.9
1006,Section 5.5: New and Previously Unclassified Domains,How many times did we repeat the evaluation of Kopis?,four times
1006,Section 5.5: New and Previously Unclassified Domains,In what section were the experiments described that showed that Kopis can achieve very good overall detection accuracy?,Section 5.4
1006,Section 5.6: Canadian TLD,What did we use to evaluate Kopis?,query data
1006,Section 5.6: Canadian TLD,Where did the Canadian TLD's traffic come from?,SIE
1006,Section 5.6: Canadian TLD,How long did it take to obtain traffic from the Canadian TLD?,52 days
1006,Section 5.6: Canadian TLD,A TLD server is one level above AuthNS servers in the DNS hierarchy?,and
1006,Section 5.6: Canadian TLD,How many malware related domain names were in the dataset?,"2,199"
1006,Section 5.7: DDos Botnet Originated in China,What was the average lookup volume every day?,"438,471"
1006,Section 5.7: DDos Botnet Originated in China,How many domain names did the DDoS botnet control?,18
1006,Section 5.7: DDos Botnet Originated in China,Where was Kopis deployed?,AuthNS
1006,Section 5.7: DDos Botnet Originated in China,How long after the botnet was launched did the botnet reach global scale?,several weeks
1006,Section 5.7: DDos Botnet Originated in China,How many IP addresses were linked to the 18 domain names during the lifetime of the botnet?,six
