paper_id,section,question,answer
1009,Section 4: Experimental Setup,"What is the name of the well-known eBay like benchmark that implements the core functionality of an auction site: selling, browsing, and bidding?",RUBiS
1009,Section 5.1: Performance Evaluation,What percentage of true negatives have already been identified without the use of perturbations?,96.33%
1009,Section 5.1: Performance Evaluation,Who informs the reducers about the locations of the mappers and reducers?,The master
1009,Section 5.1: Performance Evaluation,What increases the accuracy of the Hadoop workload by 25%?,Perturbations
1009,Section 5.2: Scalability & Time Complexity,What is the complexity of k-means?,(N
1009,Section 5.2: Scalability & Time Complexity,What type of dataset did we run the algorithm over?,fictional
1009,Section 5.2: Scalability & Time Complexity,How many VMs were simulated by copying over an existing utilization array?,1200 VMs
1009,Section 6: Conclusions & Future Work,What is the average accuracy rate of LWT?,97.15%
1009,Section 6: Conclusions & Future Work,What will be effective only if deployed on a VM?,Perturbations
1009,Section 6: Conclusions & Future Work,Where can the 'Look Who's Talking' method be easily deployed?,running datacenter
1009,Title,What is the title of the paper?,Look Who's Talking: Discovering Dependencies between Virtual Machines Using CPU Utilization
1010,Section 1: Introduction,What is an intriguing paradigm that loosens the ties between services and physical infrastructure?,Network virtualization
1010,Section 1: Introduction,What is a fundamental challenge in the field of network virtualization?,flexible allocation
1010,Section 1: Introduction,What are SAP services in the cloud?,business applications
1010,Section 2: A Flexible Service Provider,"Along with Access Cost, what model is used to consider a service provider offering a service to users?",Graph Model
1010,Section 2: A Flexible Service Provider,What measurement determines the goal of a service provider to minimize the round-trip-time of its service users to the servers?,latency
1010,Section 2: A Flexible Service Provider,What is the goal of a service provider to minimize the round-trip-time of its service users to the servers?,service provider
1010,Section 4: Benefit of Dynamic Allocation,What is the name of the static load scenario that uses a parameter T to model the frequency of the changes in the service's frequency of changes?,Static Load:
1010,Section 4: Benefit of Dynamic Allocation,What is given by a parameter  of the requests at a certain location?,sojourn time
1010,Section 4: Benefit of Dynamic Allocation,What scenario models an access pattern that can result from commuters traveling downtown for work in the morning and returning back to the suburbs in the evening?,Commuter
1010,Section 5: Related Work,What can be an enabler for novel cloud architectures?,virtual networks
1010,Section 5: Related Work,"What is shown, but the quality of the resulting equilibrium is not formally analyzed?",eventual convergence
1010,Section 5: Related Work,What infrastructure is presented to facilitate flexible deployment and migration of distributed applications?,Mobitopolo
1010,Title,What is the title of the paper?,On the Benefit of Virtualization: Strategies for Flexible Server Allocation
1011,Abstract:,What is a new interface that obviates the need for indirection in modern solid-state storage devices?,nameless writes
1011,Section 1: Introduction,"In addition to space overheads, what else can indirection come at a high cost?",performance costs
1011,Section 1: Introduction,Modern hard disk drives use indirection to improve reliability by hiding underlying what failures?,write
1011,Section 1: Introduction,What is a core technique in file and storage systems?,Indirection
1011,Section 2.1: Alternate Interfaces,What was one aspect of the interface where we engaged in much discussion?,callback
1011,Section 2: The New Device Interface,What does the write not specify?,target address
1011,Section 2: The New Device Interface,What is essentially a physical address?,name
1011,Section 2: The New Device Interface,What is needed in the few cases when the updated block must have a known location?,named writes
1011,Section 3: Device Implications,What does the status quo in SSDs need to track to perform proper garbage collection?,liveness information
1011,Section 3: Device Implications,What is no different than before and therefore exacts a similar overhead in traditional SSDs?,usage information
1011,Section 3: Device Implications,The major new interaction for the device is the implementation of what to inform the client that the device wishes to reclaim a block?,upcall
1011,Section 4.1: Basic Organization: COW,What is the root block of the file system that would need to be written out in order to use nameless writes in a file system that does not overwrite data in place in a COW file system?,file F
1011,Section 4.1: Basic Organization: COW,What is the bound name of the in-memory inode I that the file system updates with 1000 as a pointer to D and issues a nameless write of I?,1000
1011,Section 4.1: Basic Organization: COW,"What does a file system that employs a copy-on-write (COW) or a shadow paging approach essentially never overwrites data in place use in the most straightforward file system to ""port"" to use?",nameless write
1011,Section 4.2: Crash Recovery,What lets the file system know which blocks to free?,reclaim callback
1011,Section 4.2: Crash Recovery,What system mistakenly allocates a block that goes unused?,file system
1011,Section 4.2: Crash Recovery,What happens in current systems as well as with nameless writes?,allocation leaks
1011,Section 4.3: Dealing With Callbacks,What should a complete file system scan for integrity purposes incorporate into its priorities?,block reclamation
1011,Section 4: File System Implications,What type of writes are most likely to be supported by the file system?,nameless writes
1011,Section 5: Related Work,What proposes a less radical variant of the write interface?,range writes
1011,Section 5: Related Work,What does the proposal for range writes propose a less radical variant of?,write interface
1011,Section 5: Related Work,What do OSDs stand for in relation to nameless writes and are similar to ours?,object-based disks
1011,Section 6: Conclusions,What presents a solution path to the problem of large remapping tables?,Nameless writes
1011,Title,What is the title of the paper?,Removing The Costs Of Indirection in Flash-based SSDs with Nameless Writes
1012,Abstract:,How many leading browsers are used to implement xJS?,three
1012,Abstract:,How many real-world attacks did xJS successfully prevent?,"1,380"
1012,Abstract:,What kind of web applications can xJS help develop?,XSS-free
1012,Section 1: Introduction,What does XSS stand for?,Cross-Site Scripting
1012,Section 1: Introduction,What recently adopted technology exacerbates potential XSS vulnerabilities by promoting richer and more complex client-side interfaces?,AJAX
